S05c_025,S05c_026,S05c_027,S05c_028,S05c_029,S05c_030,S05c_031,S05c_032,S05c_033,S05c_034,S05c_035,S05c_036,S05c_037,S05c_038,S05c_039,S05c_040,S05c_041,S05c_042,S05c_043,S05c_044,S05c_045,S05c_046,S05c_047,S05c_048,S05c_049,S05c_050,S05c_051,S05c_052,S05c_053,S05c_054,S05c_055,S05c_056,S05c_057,longitude,latitude
2008,9001,モノレール浜松町,0,0,0,0,0,109,0,0,0,589,49,0,0,0,747,53,0,0,0,0,46,0,0,0,821,0,0,0,0,920,139.75661,35.65514
2008,9006,整備場,0,67,0,0,0,0,0,0,83,1898,0,0,0,0,2048,0,0,0,0,0,0,0,0,83,2054,0,0,0,0,2137,139.75336,35.55466
2008,9004,流通センター,181,88,0,0,31,102,0,0,312,7618,0,0,0,0,8332,326,43,0,0,31,212,0,0,212,7628,0,0,0,0,8452,139.74937,35.58101
2008,9005,昭和島,89,52,52,0,100,0,0,0,328,2158,0,0,0,0,2779,49,52,52,0,131,0,0,0,328,1986,0,0,0,0,2598,139.74976,35.57002
2008,9008,新整備場,0,0,0,0,721,0,0,0,0,4396,0,0,0,61,5178,0,0,0,0,605,0,0,0,0,4472,0,0,0,61,5138,139.78714,35.54348
2008,3532,恩田,0,76,0,0,0,0,0,0,83,2045,0,0,0,0,2204,0,38,43,0,0,0,0,0,83,1706,0,0,0,0,1870,139.49176,35.54596
2008,3706,宮の坂,0,0,0,0,0,0,0,0,113,2898,0,0,0,0,3011,0,0,0,0,0,0,0,0,57,2661,0,0,0,0,2718,139.64481,35.64719
2008,3704,世田谷,58,0,0,0,0,0,0,0,160,4044,0,0,0,0,4262,58,0,0,0,0,0,0,0,234,3625,0,0,0,0,3917,139.65126,35.64353
2008,3703,松陰神社前,43,0,0,0,0,0,0,0,0,5608,0,0,0,50,5701,43,0,0,0,0,0,0,0,0,5437,0,0,0,50,5530,139.65535,35.64395
2008,3705,上町,213,0,0,0,0,0,0,0,96,3800,0,0,0,38,4147,335,0,0,0,0,0,0,0,145,4521,0,0,0,0,5001,139.64667,35.64338
2008,3701,西太子堂,0,0,0,0,0,36,0,0,144,1003,0,0,0,0,1183,0,0,0,0,0,0,0,0,144,910,0,0,0,0,1054,139.66672,35.64438
2008,3402,戸越公園,0,0,0,0,0,0,0,0,367,5002,0,0,0,0,5369,0,0,0,0,0,0,0,33,333,5118,0,0,0,0,5484,139.71798,35.60885
2008,3401,下神明,0,0,0,0,0,0,0,0,191,5119,0,0,0,0,5310,0,0,0,0,0,0,0,0,148,5336,0,0,0,0,5484,139.72594,35.60884
2008,3406,北千束,0,0,0,0,0,0,0,0,0,4145,0,0,0,52,4197,0,0,0,0,0,0,0,0,0,4161,0,0,0,52,4213,139.69366,35.60615
2008,3411,上野毛,143,0,0,0,109,0,0,0,426,9421,0,0,0,0,10099,160,0,0,0,109,0,0,0,426,9724,0,0,0,0,10419,139.63945,35.61171
2008,3410,等々力,603,57,114,0,0,59,0,0,183,10418,0,0,0,0,11434,737,44,114,0,0,0,0,0,232,9581,0,0,0,0,10708,139.64849,35.60823
2008,3408,九品仏,0,131,0,0,0,0,0,0,147,7424,0,0,59,35,7796,0,169,0,0,0,0,0,0,147,7198,0,0,0,35,7549,139.66144,35.60531
2008,3409,尾山台,303,59,0,0,0,0,0,0,843,13437,0,0,0,0,14642,0,117,0,0,0,0,0,0,878,12824,0,0,0,0,13819,139.65482,35.60678
2008,3404,荏原町,226,52,0,0,0,0,0,0,236,7035,0,0,0,0,7549,258,0,0,0,0,0,0,0,268,6507,0,0,0,0,7033,139.70713,35.60382
2008,3601,大崎広小路,44,0,0,0,0,0,0,0,133,6590,0,0,0,0,6767,41,0,0,0,72,0,0,0,133,7244,0,0,0,0,7490,139.72206,35.62202
2008,3602,戸越銀座,0,0,0,0,0,0,0,0,89,6831,0,0,0,40,6960,0,0,0,0,0,0,0,0,89,6639,0,0,0,0,6728,139.71485,35.61569
2008,3603,荏原中延,0,0,0,0,0,0,0,0,353,5720,0,0,0,0,6073,0,0,0,0,0,0,0,0,353,5351,0,0,0,0,5704,139.71191,35.60979
2008,3607,雪が谷大塚,251,45,0,0,76,0,0,0,330,10257,0,0,0,0,10959,153,0,0,0,0,50,0,0,330,9829,0,0,0,0,10362,139.6809,35.59162
2008,3606,石川台,0,0,0,0,0,0,0,0,947,9127,0,0,0,52,10126,0,0,0,0,52,0,0,0,840,8883,0,0,0,0,9775,139.68475,35.59664
2008,3608,御嶽山,0,0,0,0,0,0,0,0,136,6138,0,0,0,0,6274,0,0,0,0,0,0,0,0,136,6795,0,0,0,0,6931,139.68255,35.58491
2008,3605,洗足池,50,60,0,0,0,52,0,0,467,7884,0,0,0,0,8513,227,0,0,0,0,0,0,0,525,7581,0,0,0,0,8333,139.69051,35.59955
2008,3612,蓮沼,0,0,0,0,0,0,0,0,0,4043,0,0,0,0,4043,0,0,0,0,0,0,0,0,57,3198,0,0,0,0,3255,139.70876,35.56366
2008,3609,久が原,0,37,0,0,0,0,0,0,109,7404,0,0,0,0,7550,0,0,0,0,0,0,0,0,0,7243,0,0,0,0,7243,139.68589,35.57915
2008,3611,池上,849,0,0,0,0,0,0,0,536,15979,0,0,0,0,17364,992,0,0,0,0,0,0,0,593,15737,0,0,0,0,17322,139.70326,35.57191
2008,3610,千鳥町,0,0,0,0,0,0,0,0,129,5962,0,0,0,0,6091,0,0,0,0,0,0,0,0,179,5482,0,0,41,0,5702,139.6917,35.57275
2008,3506,二子新地,0,0,0,0,0,0,0,0,1174,6941,0,0,0,0,8115,0,0,0,0,0,0,0,0,1142,6622,0,0,0,0,7764,139.62212,35.60671
2008,3503,駒沢大学,828,345,0,0,0,88,0,0,1063,32290,0,0,0,0,34614,457,151,0,0,0,29,0,0,807,31760,0,0,0,0,33204,139.66177,35.63351
2008,3509,梶が谷,2897,299,45,0,0,27,108,173,906,13885,0,0,0,0,18340,2912,93,0,0,0,27,42,173,908,14213,0,0,0,63,18431,139.60513,35.59322
2008,3505,用賀,2030,0,0,0,332,104,0,0,2410,27551,0,0,0,102,32529,1904,110,0,0,333,171,0,0,2314,28726,0,0,0,0,33558,139.63507,35.62721
2008,3510,宮崎台,1305,584,50,0,42,0,36,147,1122,19501,0,0,0,90,22877,759,317,81,0,42,31,36,147,1124,19840,0,0,0,0,22377,139.58993,35.58668
2008,3501,池尻大橋,116,0,0,39,32,0,0,0,1112,28201,0,0,0,0,29500,279,0,0,0,32,0,0,0,985,27685,0,0,0,0,28981,139.68555,35.65116
2008,3511,宮前平,2808,614,39,0,103,47,32,355,727,17333,0,0,0,32,22090,2586,477,39,0,103,146,64,355,643,15922,0,0,0,0,20335,139.58347,35.5851
2008,3504,桜新町,1123,180,0,0,0,98,0,0,1933,23191,0,0,36,74,26635,1141,181,0,0,0,208,0,0,2063,22340,0,0,0,42,25975,139.64658,35.63176
2008,3508,溝の口,8153,570,45,0,1666,35,249,433,4111,32923,0,0,0,24,48209,7760,376,45,43,1607,306,214,360,3688,32745,0,0,34,24,47202,139.60978,35.59929
2008,3518,青葉台,17421,1983,47,0,391,39,51,769,2254,22352,0,0,33,0,45340,16497,611,47,0,356,478,51,718,2153,24160,0,0,33,0,45104,139.51795,35.54289
2008,3523,つきみ野,71,517,46,0,0,0,0,0,260,8144,0,0,0,0,9038,0,380,46,0,0,0,0,0,260,8599,0,0,0,0,9285,139.45788,35.51036
2008,3516,市が尾,6275,552,0,0,538,21,50,156,554,14528,0,0,0,0,22674,6504,207,0,0,637,172,50,111,568,14329,0,0,0,0,22578,139.5417,35.55172
2008,3513,たまプラーザ,7782,2188,63,0,104,24,70,356,746,26056,0,0,39,0,37428,7242,1345,70,0,155,402,34,262,578,27728,0,0,0,0,37816,139.55955,35.57763
2008,3521,すずかけ台,91,244,0,0,37,36,0,60,104,6633,0,0,0,0,7205,161,110,0,0,37,26,0,60,104,6522,0,0,0,0,7020,139.4813,35.51649
2008,3519,田奈,228,70,0,0,0,34,0,0,74,4068,0,0,0,0,4474,167,70,0,0,0,0,0,0,105,3800,0,0,0,0,4142,139.50506,35.53633
2008,3512,鷺沼,7383,1674,0,0,65,152,80,415,920,21935,0,0,0,0,32624,7042,510,45,0,136,375,117,415,950,23273,0,0,0,0,32863,139.57255,35.57921
2008,3520,つくし野,863,515,0,0,0,0,0,171,140,5659,0,0,0,0,7348,726,569,0,0,0,68,0,171,116,5941,0,0,0,35,7626,139.48472,35.52621
2008,3522,南町田,320,235,0,37,0,0,60,85,1730,10671,0,0,0,0,13138,349,239,0,0,29,0,60,85,1474,10724,0,0,0,0,12960,139.46939,35.51144
2008,3201,代官山,0,0,0,0,0,35,0,0,0,9136,0,0,0,0,9171,0,0,0,0,0,82,0,0,0,10036,0,0,0,0,10118,139.70316,35.64805
2008,3203,祐天寺,536,50,0,0,0,0,0,0,495,15415,0,0,0,0,16496,390,128,0,0,0,0,0,0,495,15641,0,0,0,0,16654,139.69035,35.63668
2008,3204,学芸大学,374,50,0,0,0,26,0,0,1743,29238,0,0,0,64,31495,369,57,0,0,0,69,0,0,1597,29095,0,0,0,0,31187,139.68487,35.62816
2008,3205,都立大学,874,88,0,0,0,0,0,129,2321,22728,0,0,0,35,26175,636,38,0,0,0,81,53,0,2016,21636,0,0,0,0,24460,139.67596,35.61734
2008,3217,反町,509,75,0,0,70,0,0,45,252,6787,0,0,0,0,7738,258,153,0,0,0,96,0,45,199,6954,0,0,0,0,7705,139.6254,35.47491
2008,3212,綱島,7282,631,153,0,197,40,117,413,6244,29309,0,0,50,37,44473,7794,329,57,0,134,283,72,498,6011,29800,0,0,50,0,45028,139.6351,35.53717
2008,3210,元住吉,1873,95,86,0,0,65,33,60,3839,24459,0,0,0,39,30549,1403,0,92,0,0,0,33,60,3475,24076,0,0,0,77,29216,139.655,35.5663
2008,3209,新丸子,135,0,0,0,0,0,0,40,1162,14052,0,0,0,0,15389,66,36,0,0,0,0,0,0,1016,14212,0,0,0,0,15330,139.6622,35.581
2008,3216,東白楽,492,122,0,0,92,0,0,74,263,7151,0,0,0,0,8194,399,122,0,0,92,0,0,74,221,7017,0,0,0,0,7925,139.62963,35.4831
2008,3215,白楽,56,0,0,0,0,0,0,47,407,18271,0,0,0,0,18781,103,42,0,0,0,46,0,47,407,17698,0,0,0,0,18343,139.62779,35.48912
2008,3214,妙蓮寺,0,69,0,0,0,0,58,154,158,12800,0,0,0,0,13239,54,153,0,0,0,0,58,194,158,13124,0,0,0,0,13741,139.63327,35.49842
2008,3307,沼部,0,0,0,0,0,0,0,0,0,4488,0,0,0,0,4488,0,0,0,0,0,0,0,0,0,4544,0,0,0,0,4544,139.6729,35.58275
2008,3310,武蔵新田,65,0,0,0,0,0,0,0,1650,11258,0,0,0,0,12973,108,0,57,0,0,0,0,0,1650,11362,0,0,53,0,13230,139.69212,35.56797
2008,3311,矢口渡,0,38,0,0,0,0,0,0,789,11347,0,0,0,0,12174,50,0,0,0,0,0,0,0,789,11440,0,0,0,0,12279,139.69994,35.5626
2008,3308,鵜の木,0,0,44,0,0,0,0,0,115,8751,0,0,0,0,8910,0,60,0,0,0,0,0,0,57,8053,0,0,0,0,8170,139.68031,35.57563
2008,3309,下丸子,0,0,0,0,45,0,0,0,532,18483,0,0,0,0,19060,0,0,0,0,45,0,0,0,464,18380,0,0,0,0,18889,139.68514,35.57149
2008,3301,不動前,142,0,0,0,0,0,0,0,161,17141,0,0,0,0,17444,173,0,0,0,0,0,0,0,161,17122,0,0,0,0,17456,139.71279,35.62522
2008,3304,洗足,195,0,0,0,36,0,0,0,208,7226,0,0,0,45,7710,284,0,0,0,0,0,0,0,96,7004,0,0,0,45,7429,139.69377,35.60975
2008,3306,奥沢,0,80,0,0,0,0,0,0,81,7169,0,0,0,0,7330,0,0,0,0,0,49,0,0,81,7264,0,0,0,0,7394,139.67197,35.60383
2008,3303,西小山,0,0,0,0,0,0,0,0,270,11567,0,0,0,0,11837,0,0,0,0,0,0,0,0,137,10745,0,0,0,0,10882,139.69845,35.61513
2008,3302,武蔵小山,84,0,0,0,0,0,0,0,1496,19204,0,0,0,0,20784,84,0,0,0,0,0,0,0,1323,19103,0,0,0,0,20510,139.70392,35.6202
2008,7211,仲御徒町,120,0,0,0,0,0,0,0,0,9582,0,0,0,0,9702,180,0,0,0,0,0,0,0,0,9174,0,0,0,0,9354,139.77626,35.7074
2008,7213,三ノ輪,303,107,0,0,0,0,0,0,997,14198,0,0,0,0,15605,206,107,0,0,0,55,0,0,923,14809,0,0,0,0,16100,139.79182,35.7299
2008,7203,神谷町,41,0,0,0,0,38,0,0,105,40739,0,0,0,0,40923,0,0,0,0,0,176,0,0,148,42571,0,0,0,0,42895,139.74419,35.66206
2008,7201,広尾,361,0,0,0,0,0,0,0,205,24419,0,0,0,0,24985,148,0,0,0,0,0,0,0,268,24617,0,0,0,0,25033,139.72226,35.6506
2008,7210,小伝馬町,47,0,0,0,0,0,0,0,160,22191,0,0,0,0,22398,0,0,0,0,0,0,0,0,136,21971,0,0,0,0,22107,139.77817,35.69112
2008,7206,築地,92,0,0,0,0,137,31,0,254,38912,0,0,0,0,39426,201,0,0,0,0,127,31,0,295,40734,0,0,0,0,41388,139.77326,35.66854
2008,7012,上野広小路,364,0,0,0,0,50,0,0,0,4254,0,0,0,43,4711,249,0,0,0,0,50,0,0,0,5684,0,0,0,0,5983,139.77315,35.70838
2008,7006,虎ノ門,126,0,0,0,0,25,0,0,175,66018,0,0,0,139,66483,0,0,0,0,0,0,0,0,118,69295,0,0,0,0,69413,139.75056,35.67
2008,7002,外苑前,0,0,0,0,0,0,0,62,145,29402,0,0,0,97,29706,0,0,0,0,0,38,0,71,85,31594,0,0,0,0,31788,139.71725,35.67016
2008,7116,新高円寺,964,82,0,0,0,0,0,0,833,12413,0,0,0,0,14292,680,0,0,0,38,0,47,0,774,12399,0,0,0,0,13938,139.64926,35.69788
2008,7117,南阿佐ヶ谷,351,0,0,0,0,50,0,0,877,8746,0,0,0,0,10024,64,0,0,0,0,0,0,0,877,9542,0,0,0,0,10483,139.63624,35.69918
2008,7102,茗荷谷,39,0,0,0,0,43,0,0,844,32246,0,0,0,0,33172,88,0,0,0,0,71,0,0,806,31867,0,0,0,0,32832,139.73649,35.71758
2008,7114,新中野,91,0,0,0,0,24,0,0,830,15094,0,0,43,0,16082,54,0,0,0,0,0,0,0,771,14719,0,0,0,0,15544,139.67029,35.6975
2008,7115,東高円寺,40,0,0,0,0,0,0,0,569,11222,0,0,0,0,11831,65,0,0,0,0,0,0,0,530,11410,0,0,39,0,12044,139.659,35.69787
2008,7101,新大塚,47,0,0,0,0,63,0,0,299,12487,0,0,0,0,12896,47,0,0,0,0,26,0,0,329,12506,0,0,0,0,12908,139.7288,35.72652
2008,7105,淡路町,0,0,0,0,0,0,0,0,0,13315,0,0,0,0,13315,0,0,0,0,0,0,0,0,0,13754,0,0,0,0,13754,139.76746,35.69535
2008,7109,四谷三丁目,40,0,0,0,0,24,0,0,219,20046,0,0,0,0,20329,40,0,0,0,0,38,0,0,180,20391,0,0,0,0,20649,139.72037,35.68793
2008,7112,西新宿,87,0,0,0,0,0,0,0,44,25808,0,0,39,43,26021,173,0,0,0,0,49,0,0,44,29384,0,0,39,0,29689,139.6932,35.69428
2008,7110,新宿御苑前,29,0,0,0,0,0,0,0,70,20052,0,0,0,95,20246,29,0,0,0,0,0,0,0,101,22600,0,0,0,57,22787,139.71185,35.68834
2008,7118,中野新橋,0,0,0,0,0,0,0,0,89,8360,0,0,0,0,8449,0,0,0,0,0,0,0,0,89,8036,0,0,0,0,8125,139.67448,35.69207
2008,7120,方南町,106,39,0,0,0,0,0,0,399,13602,0,0,0,0,14146,207,0,0,0,0,0,0,0,275,13671,0,0,0,0,14153,139.65867,35.68367
2008,7119,中野富士見町,40,0,0,0,0,0,0,0,435,7508,0,0,39,0,8022,0,0,0,0,0,0,0,0,459,6632,0,0,0,0,7091,139.6689,35.69089
2008,7315,原木中山,115,217,45,0,269,52,0,0,1177,10936,0,0,0,0,12811,115,121,0,0,305,0,0,0,1217,11222,0,0,0,0,12980,139.94123,35.70264
2008,7316,妙典,504,347,0,0,0,30,0,0,2331,15912,0,0,0,0,19124,513,150,0,0,0,55,0,0,2204,16103,0,0,0,0,19025,139.92343,35.69029
2008,7303,神楽坂,0,0,0,0,0,48,0,0,168,19071,0,0,0,0,19287,0,0,0,0,0,0,0,0,168,19439,0,0,0,0,19607,139.73566,35.70367
2008,7307,木場,785,155,0,0,465,95,0,0,1270,34070,0,0,0,39,36879,632,42,0,0,495,208,0,0,1156,34025,0,0,0,0,36558,139.80591,35.66938
2008,7305,竹橋,0,0,0,0,0,0,0,0,206,25744,0,0,0,0,25950,0,0,0,0,0,0,0,0,110,27277,0,0,0,0,27387,139.75852,35.69028
2008,7311,葛西,5478,333,0,32,55,137,0,43,6993,29135,0,0,0,0,42206,4985,335,0,0,193,139,0,43,6748,29613,0,0,0,0,42056,139.87396,35.66354
2008,7309,南砂町,91,297,0,46,203,41,59,0,2948,23751,0,0,53,0,27489,146,203,0,46,128,107,0,0,2869,24420,0,0,0,0,27919,139.83048,35.66881
2008,7314,行徳,990,347,40,0,235,152,0,0,4484,16623,0,0,27,0,22898,1089,86,40,0,195,321,0,0,3843,17571,0,0,27,0,23172,139.91336,35.68194
2008,7313,南行徳,1514,194,29,0,0,0,0,37,4143,13265,0,0,40,0,19222,1215,242,0,0,30,44,0,37,3632,13734,0,0,0,0,18934,139.90306,35.67339
2008,7310,西葛西,4180,39,0,0,354,42,84,0,6460,41957,0,0,109,0,53225,4200,59,0,0,95,140,84,0,6219,41686,0,0,0,0,52483,139.85786,35.66471
2008,7308,東陽町,2695,110,0,0,678,50,0,97,792,65023,0,0,40,83,69568,2551,0,0,0,825,275,0,59,701,65185,0,0,40,0,69636,139.81892,35.66966
2008,8106,本駒込,140,0,0,0,0,0,0,0,161,10929,0,0,0,0,11230,0,0,0,0,0,0,0,0,161,10156,0,0,0,0,10317,139.75366,35.72517
2008,8107,西ヶ原,68,0,0,0,0,0,0,0,55,4672,0,0,0,0,4795,68,0,0,0,0,0,0,0,118,4381,0,0,0,0,4567,139.74263,35.74557
2008,8105,東大前,0,0,0,0,0,0,0,0,163,12958,0,0,0,0,13121,36,0,0,0,0,0,0,0,163,13494,0,0,0,0,13693,139.7574,35.71893
2008,8109,志茂,0,0,0,0,58,0,0,0,62,4983,0,0,0,0,5103,0,0,0,0,58,0,0,0,62,4618,0,0,0,0,4738,139.73303,35.77728
2008,8108,王子神谷,599,0,0,0,71,92,0,54,1073,13642,0,0,0,0,15531,283,0,0,0,71,0,0,54,1018,13249,0,0,0,0,14675,139.73597,35.76418
2008,8104,六本木一丁目,0,0,0,0,0,0,0,0,78,25609,0,0,0,27,25714,48,0,0,0,0,55,0,0,78,27237,0,0,0,0,27418,139.73902,35.66579
2008,7505,千川,436,0,0,0,0,0,0,0,2130,12002,0,0,0,86,14654,438,0,0,0,0,39,0,0,1908,11352,0,0,0,0,13737,139.68851,35.73884
2008,7501,地下鉄成増,1117,39,0,0,0,50,0,0,1096,7417,0,0,35,0,9754,1153,0,0,0,0,62,0,0,819,7328,0,0,35,0,9397,139.63258,35.776
2008,7507,東池袋,1160,88,0,0,0,0,0,0,269,14811,0,0,0,38,16366,1030,0,0,0,0,0,0,0,286,16648,0,0,0,0,17964,139.71787,35.72659
2008,7509,江戸川橋,99,49,0,0,0,0,0,0,393,23827,0,0,0,42,24410,43,0,0,0,0,0,0,0,393,24289,0,0,0,0,24725,139.73315,35.70964
2008,7504,氷川台,0,0,0,0,0,51,0,0,2114,15533,0,0,0,0,17698,0,0,0,0,0,0,0,0,1949,14984,0,0,0,0,16933,139.6645,35.75005
2008,7508,護国寺,82,0,0,0,0,0,0,0,230,18187,0,0,0,0,18499,0,0,0,0,0,32,0,0,230,18544,0,0,0,0,18806,139.72705,35.72003
2008,7506,要町,395,0,0,28,0,47,0,0,506,11934,0,0,76,0,12986,139,0,0,0,0,119,0,0,577,11674,0,0,76,0,12585,139.69736,35.73342
2008,7502,地下鉄赤塚,42,52,0,55,0,60,0,0,1127,9875,0,0,0,0,11211,93,0,0,55,0,0,0,0,1126,9858,0,0,0,0,11132,139.64552,35.76909
2008,7510,麹町,0,0,0,0,0,0,0,0,30,31302,0,0,0,0,31332,0,0,0,0,0,0,0,0,0,32429,0,0,0,0,32429,139.73699,35.6856
2008,7512,桜田門,0,0,0,0,0,0,0,0,0,8932,0,0,0,0,8932,0,0,0,0,0,98,0,0,0,9636,0,0,0,0,9734,139.75296,35.67772
2008,7513,銀座一丁目,0,0,0,0,0,68,0,0,90,14182,0,0,0,0,14340,0,26,0,0,0,21,0,0,90,15521,0,0,0,0,15658,139.76591,35.67508
2008,7517,辰巳,38,56,0,0,66,0,0,80,736,11248,0,0,0,49,12273,38,44,0,0,0,0,0,80,730,11522,0,0,0,0,12414,139.81103,35.64531
2008,7409,千駄木,411,0,43,0,0,0,0,0,100,11671,0,0,44,0,12269,512,0,43,0,0,26,0,0,100,11495,0,0,0,0,12176,139.76356,35.7266
2008,7406,新御茶ノ水,53,143,0,0,0,44,0,44,208,26037,0,0,0,53,26582,95,0,0,0,0,38,0,44,262,26903,0,0,0,98,27440,139.76576,35.69759
2008,7410,北綾瀬,115,297,59,0,0,45,0,0,1646,10420,0,0,0,0,12582,115,120,59,0,0,199,0,0,1566,9811,0,0,0,0,11870,139.83211,35.77725
2008,7407,湯島,222,0,0,0,0,64,0,0,83,17081,0,0,0,0,17450,284,0,0,0,0,0,0,0,83,17900,0,0,28,0,18295,139.77002,35.70779
2008,7408,根津,50,0,0,0,0,25,0,0,88,13440,0,0,0,0,13603,98,0,0,0,0,63,0,0,88,13152,0,0,0,0,13401,139.76517,35.7179
2008,7405,二重橋前,0,0,0,0,0,0,0,0,0,13411,0,0,0,0,13411,0,0,0,0,0,26,0,0,0,14433,0,0,0,0,14459,139.7621,35.68145
2008,7403,乃木坂,60,0,0,0,0,38,0,0,59,18586,0,0,0,0,18743,0,0,0,0,0,163,0,0,120,19738,0,0,0,0,20021,139.72701,35.6673
2008,7401,代々木公園,89,0,0,0,0,119,0,0,381,9419,0,0,24,0,10032,44,0,0,0,61,0,0,0,321,9399,0,0,24,0,9849,139.68868,35.66926
2008,7602,水天宮前,197,0,0,0,0,0,0,37,358,32381,0,0,0,0,32973,0,0,0,0,0,31,0,0,358,32780,0,0,0,0,33169,139.78576,35.68231
2008,7601,半蔵門,0,99,0,0,0,0,0,0,116,37652,0,0,0,0,37867,0,0,0,0,0,35,0,35,116,38838,0,0,0,0,39024,139.74158,35.68445
2008,7711,本所吾妻橋,638,0,0,0,0,0,96,0,500,7179,0,0,0,0,8413,623,0,0,0,0,0,96,0,500,7603,0,0,0,0,8822,139.80368,35.70854
2008,7704,高輪台,183,0,0,0,0,0,0,0,0,7325,0,0,0,0,7508,139,0,0,0,0,0,0,0,0,8568,0,0,0,0,8707,139.72975,35.63122
2008,7703,戸越,0,0,0,0,0,0,0,0,96,7796,0,0,0,0,7892,43,0,0,0,0,0,0,0,96,8081,0,0,0,0,8220,139.71611,35.61374
2008,7709,東日本橋,49,0,0,0,0,0,0,0,76,10919,0,0,0,0,11044,93,0,0,0,0,0,0,0,76,11170,0,0,0,0,11339,139.78497,35.69304
2008,7701,西馬込,567,117,41,0,0,100,0,0,508,17492,0,0,0,0,18825,595,0,0,0,0,108,0,0,417,16969,0,0,0,0,18089,139.70585,35.58668
2008,7702,馬込,1275,0,0,0,0,57,0,0,967,12150,0,0,0,56,14505,863,0,0,0,0,97,0,0,849,11956,0,0,0,56,13821,139.71171,35.59575
2008,7807,千石,453,0,0,0,0,0,0,0,87,14855,0,0,0,0,15395,597,0,0,0,0,81,0,0,87,14387,0,0,0,0,15152,139.74409,35.72845
2008,7809,新板橋,47,0,0,0,0,0,0,0,127,6049,0,0,53,0,6276,47,0,0,0,0,53,0,0,127,6162,0,0,0,0,6389,139.71848,35.74893
2008,7819,西高島平,547,64,0,0,0,0,0,36,656,4185,0,0,0,0,5488,261,34,0,0,0,39,0,36,570,4309,0,0,0,0,5249,139.64682,35.79169
2008,7810,板橋区役所前,158,0,0,0,0,0,0,0,552,13322,0,0,0,52,14084,0,0,0,0,0,43,0,0,490,12916,0,0,0,0,13449,139.70946,35.75179
2008,7818,新高島平,0,0,0,0,0,0,0,0,290,5115,0,0,0,0,5405,0,0,0,0,0,0,0,0,290,4443,0,0,0,0,4733,139.65529,35.79004
2008,7812,本蓮沼,90,0,0,0,0,48,0,0,238,9440,0,0,0,0,9816,302,0,0,0,0,0,0,0,300,9072,0,0,0,0,9674,139.70253,35.76837
2008,7808,西巣鴨,1661,0,0,0,0,0,0,0,453,10771,0,0,0,56,12941,1590,0,0,0,0,0,0,0,323,10410,0,0,0,56,12379,139.72814,35.74404
2008,7817,高島平,300,87,0,0,0,84,0,149,2765,14755,0,0,0,0,18140,253,62,0,0,116,154,0,0,2591,14833,0,0,0,0,18009,139.66224,35.78875
2008,7813,志村坂上,147,66,0,0,55,26,0,0,782,12006,0,0,0,0,13082,165,66,0,0,55,0,0,0,582,12309,0,0,0,0,13177,139.6953,35.77578
2008,7811,板橋本町,593,114,0,0,0,0,0,0,1255,12814,0,0,0,80,14856,409,63,0,0,0,0,0,0,1059,12382,0,0,0,0,13913,139.70575,35.76072
2008,7816,西台,211,44,74,0,0,0,0,49,1313,10537,0,0,0,0,12228,189,44,0,0,0,105,0,49,1406,10812,0,0,0,0,12605,139.67367,35.78699
2008,7815,蓮根,69,0,0,0,0,0,0,0,750,11407,0,0,0,0,12226,69,0,73,0,0,0,0,0,851,10551,0,0,0,0,11544,139.67898,35.78342
2008,7814,志村三丁目,588,42,0,0,0,68,0,0,1529,16616,0,0,0,0,18843,305,69,0,0,0,0,0,0,1305,15525,0,0,0,0,17204,139.68673,35.77767
2008,7803,内幸町,92,0,0,0,0,0,0,0,40,23123,0,0,47,0,23302,97,0,0,0,0,30,0,0,40,23852,0,0,0,0,24019,139.75567,35.66983
2008,7802,御成門,0,0,0,0,0,0,0,0,78,17151,0,0,0,0,17229,0,0,0,0,0,0,0,0,78,18112,0,0,0,0,18190,139.75183,35.66169
2008,7801,芝公園,0,0,0,0,52,0,0,0,0,13298,0,0,0,0,13350,0,0,0,0,52,0,0,0,0,14515,0,0,0,0,14567,139.74983,35.65416
2008,7915,篠崎,706,160,65,0,0,0,0,43,2623,11646,0,0,0,0,15243,424,0,0,0,0,0,0,43,2501,12192,0,0,0,0,15160,139.90459,35.70681
2008,7909,西大島,1570,110,0,0,0,44,0,32,647,10886,0,0,0,0,13289,1296,0,0,0,0,44,0,0,590,10830,0,0,0,0,12760,139.82728,35.68933
2008,7901,曙橋,155,0,0,0,0,0,0,0,40,17605,0,0,0,0,17800,155,0,0,0,0,32,0,0,0,17426,0,0,0,0,17613,139.72357,35.6923
2008,7911,東大島,1389,38,0,0,57,0,76,56,1100,12052,0,0,0,0,14768,1263,0,0,0,0,112,76,56,1059,12328,0,0,0,0,14894,139.84892,35.68926
2008,7903,岩本町,0,0,0,0,0,47,0,0,94,12693,0,0,0,43,12877,59,31,0,0,0,0,0,0,204,13502,0,0,0,0,13796,139.77626,35.69553
2008,7912,船堀,2819,164,0,0,0,0,0,0,3933,21888,0,0,0,0,28804,2344,0,85,0,0,35,0,0,3615,21634,0,0,0,0,27713,139.86487,35.68382
2008,7914,瑞江,823,143,0,0,0,30,0,0,6219,14199,0,0,0,0,21414,923,148,0,0,0,149,0,0,5975,14217,0,0,0,0,21412,139.89831,35.6941
2008,7904,馬喰横山,172,31,0,0,0,35,0,0,182,13611,0,0,39,0,14070,118,0,0,0,0,35,0,0,267,14545,0,0,0,0,14965,139.78369,35.69134
